timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-10-15T20:52:11,codecarbon,660e7a0e-8964-4984-a081-6a915505b9c7,326.4298152923584,0.0027261683109474,8.351468472651232e-06,42.5,6.095427550961561,2.884547710418701,0.0038531226399872,0.000194026821888,0.0002313271914946,0.0042784766533698,India,IND,,,,Windows-11-10.0.22621-SP0,3.12.0,2.3.1,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0011,21.9974,7.692127227783203,machine,N,1.0
2023-10-15T20:53:53,codecarbon,6aa38c02-a9df-4934-9924-e8d02ca1531b,81.18838620185852,0.0006753325695953774,8.318093278961099e-06,42.5,2.4344119860108453,2.884547710418701,0.0009582048768798511,4.4135313086000535e-05,5.7533707280739563e-05,0.001059873897246591,India,IND,,,,Windows-11-10.0.22621-SP0,3.12.0,2.3.1,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0011,21.9974,7.692127227783203,machine,N,1.0
